date,sector,market_cap
2005-05-01,Power & Energy,27578290177.5
2005-06-01,Power & Energy,28623775610.0
2005-07-01,Power & Energy,26596885769.0
2005-08-01,Power & Energy,22984421405.0
2005-09-01,Power & Energy,25485149766.25
2005-10-01,Power & Energy,24079293731.25
2005-11-01,Power & Energy,21800111566.25
2005-12-01,Power & Energy,18360002751.25
2006-01-01,Power & Energy,17002381082.0
2006-02-01,Power & Energy,16085360002.75
2006-03-01,Power & Energy,16329265573.5
2006-04-01,Power & Energy,15032225174.75
2006-05-01,Power & Energy,15596474743.25
2006-06-01,Power & Energy,16570534110.2
2006-07-01,Power & Energy,16336740688.05
2006-08-01,Power & Energy,16145401527.75
2006-09-01,Power & Energy,18923754224.6
2006-10-01,Power & Energy,17460329410.75
2006-11-01,Power & Energy,17002617888.4
2006-12-01,Power & Energy,17210568747.3
2007-01-01,Power & Energy,19149134387.9
2007-02-01,Power & Energy,19564928696.15
2007-03-01,Power & Energy,18017562044.55
2007-04-01,Power & Energy,17343701223.55
2007-05-01,Power & Energy,15714350174.45
2007-06-01,Power & Energy,15056886232.95
2007-07-01,Power & Energy,14425050035.6
2007-08-01,Power & Energy,15231935923.3
2007-09-01,Power & Energy,13055891666.0
2007-10-01,Power & Energy,14357505077.35
2007-11-01,Power & Energy,13348694511.15
2007-12-01,Power & Energy,13599487599.5
2008-01-01,Power & Energy,13599487599.5
2008-02-01,Power & Energy,14080762016.2
2008-03-01,Power & Energy,14284293645.4
2008-04-01,Power & Energy,13695089334.3
2008-05-01,Power & Energy,13622943066.3
2008-06-01,Power & Energy,14200707056.45
2008-07-01,Power & Energy,15334418940.35
2008-08-01,Power & Energy,17114544351.25
2008-09-01,Power & Energy,16981411875.0
2008-10-01,Power & Energy,15209910068.4
2008-11-01,Power & Energy,13478510399.7
2008-12-01,Power & Energy,11289969276.55
2009-01-01,Power & Energy,13975361849.9
2009-02-01,Power & Energy,12223643707.35
2009-03-01,Power & Energy,11594054460.1
2009-04-01,Power & Energy,12614417531.8
2009-05-01,Power & Energy,13377533934.5
2009-06-01,Power & Energy,12447353697.8
2009-07-01,Power & Energy,12461078462.65
2009-08-01,Power & Energy,12138956712.1
2009-09-01,Power & Energy,13753625255.45
2009-10-01,Power & Energy,16514077372.35
2009-11-01,Power & Energy,15494502066.45
2009-12-01,Power & Energy,16607612678.25
2010-01-01,Power & Energy,16505843441.5
2010-02-01,Power & Energy,17095114404.75
2010-03-01,Power & Energy,17071746878.5
2010-04-01,Power & Energy,17360053368.5
2010-05-01,Power & Energy,18499954042.75
2010-06-01,Power & Energy,20748421551.75
2010-07-01,Power & Energy,22579500821.75
2010-08-01,Power & Energy,20980249435.3
2010-09-01,Power & Energy,27698102393.1
2010-10-01,Power & Energy,24073866623.0
2010-11-01,Power & Energy,24976470903.5
2010-12-01,Power & Energy,33533411925.9
2011-01-01,Power & Energy,47552310219.0
2011-02-01,Power & Energy,46150499433.5
2011-03-01,Power & Energy,41319105163.8
2011-04-01,Power & Energy,40598553093.0
2011-05-01,Power & Energy,42967319290.8
2011-06-01,Power & Energy,41229478703.4
2011-07-01,Power & Energy,41731773934.2
2011-08-01,Power & Energy,43354207036.5
2011-09-01,Power & Energy,42195483864.0
2011-10-01,Power & Energy,39725659574.4
2011-11-01,Power & Energy,39584647480.7
2011-12-01,Power & Energy,38844725208.7
2012-01-01,Power & Energy,34350426397.8
2012-02-01,Power & Energy,33390454199.6
2012-03-01,Power & Energy,31298818890.8
2012-04-01,Power & Energy,30583904793.1
2012-05-01,Power & Energy,26065188777.8
2012-06-01,Power & Energy,26645379555.7
2012-07-01,Power & Energy,25639301943.1
2012-08-01,Power & Energy,28023749102.0
2012-09-01,Power & Energy,32169853968.6
2012-10-01,Power & Energy,30725617661.9
2012-11-01,Power & Energy,30653659344.9
2012-12-01,Power & Energy,31672941928.2
2013-01-01,Power & Energy,32732210409.4
2013-02-01,Power & Energy,30712460813.0
2013-03-01,Power & Energy,30643851118.3
2013-04-01,Power & Energy,33391600930.2
2013-05-01,Power & Energy,36643520235.3
2013-06-01,Power & Energy,33668829339.1
2013-07-01,Power & Energy,33579176521.5
2013-08-01,Power & Energy,33573449048.6
2013-09-01,Power & Energy,32864148703.5
2013-10-01,Power & Energy,35630553723.4
2013-11-01,Power & Energy,37962312726.0
2013-12-01,Power & Energy,37853381508.4
2014-01-01,Power & Energy,42569048699.5
2014-02-01,Power & Energy,41960778226.5
2014-03-01,Power & Energy,41826343779.8
2014-04-01,Power & Energy,45278099921.4
2014-05-01,Power & Energy,45362466195.0
2014-06-01,Power & Energy,41857548183.6
2014-07-01,Power & Energy,43609094711.7
2014-08-01,Power & Energy,47237121500.9
2014-09-01,Power & Energy,49198929520.8
2014-10-01,Power & Energy,54262859213.7
2014-11-01,Power & Energy,56363603471.7
2014-12-01,Power & Energy,58746844520.9
2015-01-01,Power & Energy,56359849134.9
2015-02-01,Power & Energy,51872660007.6
2015-03-01,Power & Energy,47905550176.7
2015-04-01,Power & Energy,52266651065.5
2015-05-01,Power & Energy,47548475644.6
2015-06-01,Power & Energy,46866248163.6
2015-07-01,Power & Energy,50461538954.5
2015-08-01,Power & Energy,54447680152.3
2015-09-01,Power & Energy,52785706248.2
2015-10-01,Power & Energy,54775779028.3
2015-11-01,Power & Energy,48916931779.2
2015-12-01,Power & Energy,49433005824.4
2016-01-01,Power & Energy,45146048988.8
2016-02-01,Power & Energy,43428417675.3
2016-03-01,Power & Energy,43735961160.5
2016-04-01,Power & Energy,49300469585.6
2016-05-01,Power & Energy,48069120733.4
2016-06-01,Power & Energy,44719269206.3
2016-07-01,Power & Energy,46801532452.4
2016-08-01,Power & Energy,48104032763.7
2016-09-01,Power & Energy,45652274683.3
2016-10-01,Power & Energy,44319119292.4
2016-11-01,Power & Energy,43618060493.0
2016-12-01,Power & Energy,42530661594.2
2017-01-01,Power & Energy,40370051429.9
2017-02-01,Power & Energy,39055024348.3
2017-03-01,Power & Energy,37417724594.3
2017-04-01,Power & Energy,41062817900.7
2017-05-01,Power & Energy,39306557324.9
2017-06-01,Power & Energy,39749324768.5
2017-07-01,Power & Energy,41795413461.4
2017-08-01,Power & Energy,39700001984.1
2017-09-01,Power & Energy,39126319007.2
2017-10-01,Power & Energy,38783703718.6
2017-11-01,Power & Energy,36987681679.6
2017-12-01,Power & Energy,36799624424.7
2018-01-01,Power & Energy,45791719068.9
2018-02-01,Power & Energy,46595632859.4
2018-03-01,Power & Energy,47631784678.5
2018-04-01,Power & Energy,45939474946.5
2018-05-01,Power & Energy,44991216084.4
2018-06-01,Power & Energy,42286825869.4
2018-07-01,Power & Energy,41559542599.7
2018-08-01,Power & Energy,39552407533.5
2018-09-01,Power & Energy,38125606812.6
2018-10-01,Power & Energy,38021518342.2
2018-11-01,Power & Energy,37740704115.0
2018-12-01,Power & Energy,37103340604.7
2019-01-01,Power & Energy,34311611622.3
2019-02-01,Power & Energy,33163472147.6
2019-03-01,Power & Energy,31922466324.4
2019-04-01,Power & Energy,32016888756.0
2019-05-01,Power & Energy,31227518129.8
2019-06-01,Power & Energy,31406874413.7
2019-07-01,Power & Energy,33300305751.2
2019-08-01,Power & Energy,32635360386.9
2019-09-01,Power & Energy,31570586545.8
2019-10-01,Power & Energy,35596605561.5
2019-11-01,Power & Energy,37821623623.5
2019-12-01,Power & Energy,36470011513.3
2020-01-01,Real Estate,57110945025.0
2020-02-01,Real Estate,52859161643.0
2020-03-01,Real Estate,49177381510.9
2020-05-01,Real Estate,51997331330.3
2020-06-01,Real Estate,51286741181.0
2020-07-01,Real Estate,53634248783.7
2020-08-01,Real Estate,53571359963.7
2020-09-01,Real Estate,58387302867.0
2020-10-01,Real Estate,52795905149.2
2020-11-01,Real Estate,54634188615.0
2020-12-01,Real Estate,58026471332.0
2021-01-01,Real Estate,67043008566.0
2021-02-01,Real Estate,58233822250.85
2021-03-01,Real Estate,57644646523.15
2021-04-01,Real Estate,55737602454.25
2021-05-01,Real Estate,55830168023.3
2021-06-01,Real Estate,69488344280.75
2021-07-01,Real Estate,70095780845.95
2021-08-01,Real Estate,70274815566.05
2021-09-01,Real Estate,71342203915.8
2021-10-01,Real Estate,76132563654.6
2021-11-01,Real Estate,76132563654.6
2021-12-01,Real Estate,76132563654.6
2022-01-01,Real Estate,15546270920.1
2022-02-01,Real Estate,71279149501.3
2022-03-01,Real Estate,59221033302.8
2022-04-01,Real Estate,53386916506.4
2022-05-01,Real Estate,54322002275.35
2022-06-01,Real Estate,50708668545.35
2022-07-01,Real Estate,51646951125.05
2022-08-01,Real Estate,57893012017.9
2022-09-01,Real Estate,57893012017.9
2022-10-01,Real Estate,45282913139.6
2022-11-01,Real Estate,45189963146.0
2022-12-01,Real Estate,45544339383.2
2023-01-01,Real Estate,48509292920.55
2023-02-01,Real Estate,48509292920.55
2023-03-01,Real Estate,53259517511.1
2023-04-01,Real Estate,47317055132.1
2023-05-01,Real Estate,45052647904.2
2023-06-01,Real Estate,46204454666.7
2023-07-01,Real Estate,53265817352.6
2023-08-01,Real Estate,50748768111.6
2023-09-01,Real Estate,51336569238.0
2023-10-01,Real Estate,48094436874.4
2023-11-01,Real Estate,47001275753.2
2023-12-01,Real Estate,46016509790.5
2024-01-01,Real Estate M & D,45897479504.3
2024-02-01,Real Estate M & D,47890489152.8
2024-03-01,Real Estate M & D,51271844081.8
2024-04-01,Real Estate M & D,52511932783.1
2024-05-01,Real Estate M & D,53539191816.5
2024-06-01,Real Estate M & D,53539191816.5
2024-07-01,Real Estate M & D,50070549242.6
2024-08-01,Real Estate M & D,50070549242.6
2024-09-01,Real Estate M & D,52250502320.0
2024-10-01,Real Estate M & D,53063502296.6
2024-11-01,Real Estate M & D,55128092663.6
2024-12-01,Real Estate M & D,69128062152.3
2025-01-01,Real Estate M & D,71623794967.1
2025-02-01,Real Estate M & D,69848420209.9
2025-03-01,Real Estate M & D,67292967056.7
2025-04-01,Real Estate M & D,65937025056.6
2025-05-01,Real Estate M & D,73685401369.1
2025-06-01,Real Estate M & D,83773920767.1
2025-07-01,Real Estate M & D,105103835848.8
2025-08-01,Real Estate M & D,124232546453.2
2025-09-01,Real Estate M & D,133605583722.2
2025-10-01,Real Estate M & D,144648724160.95
2025-11-01,Real Estate M & D,139208235636.0
2025-12-01,Real Estate M & D,138148349548.8
2020-01-01,Retailing,43534309266.7
2020-02-01,Retailing,40151433679.8
2020-03-01,Retailing,32334075042.6
2020-05-01,Retailing,37095512379.4
2020-06-01,Retailing,37153662265.4
2020-07-01,Retailing,39317411246.0
2020-08-01,Retailing,39759581678.7
2020-09-01,Retailing,49138655509.5
2020-10-01,Retailing,47560446691.9
2020-11-01,Retailing,55462543033.2
2020-12-01,Retailing,61496394774.7
2021-01-01,Retailing,66157548491.4
2021-02-01,Retailing,55836342763.0
2021-03-01,Retailing,53867118539.15
2021-04-01,Retailing,55742672689.8
2021-05-01,Retailing,57524809267.0
2021-06-01,Retailing,57823571197.6
2021-07-01,Retailing,61233324900.0
2021-08-01,Retailing,55847616036.2
2021-09-01,Retailing,57022536054.6
2021-10-01,Retailing,72602275025.8
2021-11-01,Retailing,72602275025.8
2021-12-01,Retailing,72602275025.8
2022-01-01,Retailing,24285208227.58
2022-02-01,Retailing,73577729751.5
2022-03-01,Retailing,51502811926.7
2022-04-01,Retailing,46872637927.0
2022-05-01,Retailing,46198397725.1
2022-06-01,Retailing,43484489123.7
2022-07-01,Retailing,44604474157.0
2022-08-01,Retailing,52890265619.4
2022-09-01,Retailing,52890265619.4
2022-10-01,Retailing,49469798149.8
2022-11-01,Retailing,47896165672.7
2022-12-01,Retailing,47771297163.6
2023-01-01,Retailing,50043545667.1
2023-02-01,Retailing,50043545667.1
2023-03-01,Retailing,4095091564.8
2023-04-01,Retailing,51282515064.1
2023-05-01,Retailing,49755144747.2
2023-06-01,Retailing,51698361353.2
2023-07-01,Retailing,58069386811.0
2023-08-01,Retailing,58728238854.3
2023-09-01,Retailing,59393667793.2
2023-10-01,Retailing,54418792695.7
2023-11-01,Retailing,50528543672.6
2023-12-01,Retailing,48433102577.6
2024-01-01,Retailing,48696676178.3
2024-02-01,Retailing,49582901784.7
2024-03-01,Retailing,54766917929.7
2024-04-01,Retailing,62071294652.1
2024-05-01,Retailing,60581386539.2
2024-06-01,Retailing,60581386539.2
2024-07-01,Retailing,58247705643.7
2024-08-01,Retailing,58247705643.7
2024-09-01,Retailing,60778234736.8
2024-10-01,Retailing,65352687668.0
2024-11-01,Retailing,73549509816.6
2024-12-01,Retailing,86208376232.5
2025-01-01,Retailing,101494797617.9
2025-02-01,Retailing,95454992405.6
2025-03-01,Retailing,95604151341.9
2025-04-01,Retailing,106288511205.8
2025-05-01,Retailing,115065232520.8
2025-06-01,Retailing,125414461280.2
2025-07-01,Retailing,164022788747.5
2025-08-01,Retailing,172954208828.5
2025-09-01,Retailing,215911029852.6
2025-10-01,Retailing,241749036291.9
2025-11-01,Retailing,231329903213.2
2025-12-01,Retailing,226357212967.2
2005-01-01,Services,1348946500.0
2005-02-01,Services,1348946500.0
2005-03-01,Services,1407815861.5
2005-04-01,Services,1377097520.0
2005-05-01,Services,1732397520.0
2005-06-01,Services,1690597520.0
2005-07-01,Services,1771444460.0
2005-08-01,Services,1776256540.0
2005-09-01,Services,2308256540.0
2005-10-01,Services,6142800647.5
2005-11-01,Services,2218919235.0
2005-12-01,Services,1749567895.5
2006-01-01,Services,2037231000.0
2006-02-01,Services,2024768590.0
2006-03-01,Services,1974143050.0
2006-04-01,Services,1930585892.0
2006-05-01,Services,1815374157.0
2006-06-01,Services,1671708468.25
2006-07-01,Services,1689643339.5
2006-08-01,Services,1690868730.0
2006-09-01,Services,1891204315.0
2006-10-01,Services,1864255335.0
2006-11-01,Services,1828279495.0
2006-12-01,Services,1716797977.75
2007-01-01,Services,1799554675.0
2007-02-01,Services,1811290925.0
2007-03-01,Services,1690748141.25
2007-04-01,Services,1790723525.0
2007-05-01,Services,1542910926.25
2007-06-01,Services,1570389505.25
2007-07-01,Services,1424588260.25
2007-08-01,Services,1488703934.0
2007-09-01,Services,5125942219.0
2007-10-01,Services,1526725828.0
2007-11-01,Services,1588284474.0
2007-12-01,Services,1994814678.75
2008-01-01,Services,1734077536.0
2008-02-01,Services,1804274303.5
2008-03-01,Services,1904426199.5
2008-04-01,Services,1836723872.75
2008-05-01,Services,1866858063.75
2008-06-01,Services,1904674232.75
2008-07-01,Services,1698411822.75
2008-08-01,Services,1820513414.5
2008-09-01,Services,1692800719.0
2008-10-01,Services,1535194896.0
2008-11-01,Services,1498896847.0
2008-12-01,Services,1378297980.0
2009-01-01,Services,1681174293.0
2009-02-01,Services,1384112684.25
2009-03-01,Services,1357995044.75
2009-04-01,Services,1476930095.0
2009-05-01,Services,1863629497.5
2009-06-01,Services,1917139927.0
2009-07-01,Services,2156217718.0
2009-08-01,Services,2167011850.5
2009-09-01,Services,2856371450.0
2009-10-01,Services,2594970152.5
2009-11-01,Services,2267209442.0
2009-12-01,Services,2825392340.75
2010-01-01,Services,3216567101.25
2010-02-01,Services,3222859583.25
2010-03-01,Services,3958049207.5
2010-04-01,Services,4294068820.0
2010-05-01,Services,4840775798.0
2010-06-01,Services,4877729923.0
2010-07-01,Services,6789971685.0
2010-08-01,Services,6583549135.0
2010-09-01,Services,8245181940.0
2010-10-01,Services,7833191340.0
2010-11-01,Services,7723913765.0
2010-12-01,Services,7722594042.5
2011-01-01,Services,7745414245.0
2011-02-01,Services,7579035870.0
2011-03-01,Services,7273324250.0
2011-04-01,Services,8271493525.0
2011-05-01,Services,9104390049.5
2011-06-01,Services,8319270975.0
2011-07-01,Services,7648734901.0
2011-08-01,Services,7642174150.0
2011-09-01,Services,8063723717.5
2011-10-01,Services,7421961088.0
2011-11-01,Services,7571528987.5
2011-12-01,Services,6849487978.5
2012-01-01,Services,6323789409.0
2012-02-01,Services,6040733950.0
2012-03-01,Services,5706258451.0
2012-04-01,Services,5739156371.5
2012-05-01,Services,5227527791.0
2012-06-01,Services,5068677690.0
2012-07-01,Services,5130509531.0
2012-08-01,Services,5372343356.2
2012-09-01,Services,8631242551.7
2012-10-01,Services,7433754218.0
2012-11-01,Services,6672236024.0
2012-12-01,Services,6968263826.2
2013-01-01,Services,6804684803.0
2013-02-01,Services,6117997060.0
2013-03-01,Services,6020155726.0
2013-04-01,Services,6392829863.5
2013-05-01,Services,7972622593.0
2013-06-01,Services,7204307145.5
2013-07-01,Services,7315334052.0
2013-08-01,Services,6606085145.3
2013-09-01,Services,6732904389.2
2013-10-01,Services,7113781134.5
2013-11-01,Services,6555092508.0
2013-12-01,Services,6465864942.0
2014-01-01,Services,6690946679.0
2014-02-01,Services,6264920563.6
2014-03-01,Services,6311769252.0
2014-04-01,Services,6643768742.0
2014-05-01,Services,6805353964.6
2014-06-01,Services,6587886425.0
2014-07-01,Services,7141418376.0
2014-08-01,Services,7917805305.0
2014-09-01,Services,7961450315.0
2014-10-01,Services,7990272237.0
2014-11-01,Services,7481109994.0
2014-12-01,Services,7753097179.9
2015-01-01,Services,7788209629.2
2015-02-01,Services,8065105804.0
2015-03-01,Services,7782247785.5
2015-04-01,Services,7835039193.0
2015-05-01,Services,7961656806.0
2015-06-01,Services,7379532310.0
2015-07-01,Services,7914563522.2
2015-08-01,Services,7828742176.4
2015-09-01,Services,7586343909.2
2015-10-01,Services,7631629273.0
2015-11-01,Services,7182597581.7
2015-12-01,Services,7057213709.7
2016-01-01,Services,6902025688.2
2016-02-01,Services,6577562725.0
2016-03-01,Services,5999842869.0
2016-04-01,Services,6889022655.0
2016-05-01,Services,6502136372.0
2016-06-01,Services,5820368115.0
2016-07-01,Services,5827032683.0
2016-08-01,Services,5729061172.0
2016-09-01,Services,5711333111.0
2016-10-01,Services,5592157355.0
2016-11-01,Services,5195159610.0
2016-12-01,Services,5222741799.0
2017-01-01,Services,5184250009.0
2017-02-01,Services,5086557298.0
2017-03-01,Services,4756635604.0
2017-04-01,Services,5571148418.5
2017-05-01,Services,5940200294.0
2017-06-01,Services,7867623175.0
2017-07-01,Services,6337892268.0
2017-08-01,Services,6186407509.5
2017-09-01,Services,6116357007.0
2017-10-01,Services,6264276708.0
2017-11-01,Services,5920779774.0
2017-12-01,Services,5839225540.0
2018-01-01,Services,6217696706.0
2018-02-01,Services,6523833865.0
2018-03-01,Services,6283156208.0
2018-04-01,Services,6168554143.0
2018-05-01,Services,6129941684.0
2018-06-01,Services,5911186319.0
2018-07-01,Services,5726314759.0
2018-08-01,Services,5499730939.0
2018-09-01,Services,5526856815.0
2018-10-01,Services,5689887155.0
2018-11-01,Services,5481652313.0
2018-12-01,Services,5581789481.0
2019-01-01,Services,5357570649.0
2019-02-01,Services,5372010337.0
2019-03-01,Services,5190849067.0
2019-04-01,Services,5040029123.0
2019-05-01,Services,5240157889.0
2019-06-01,Services,5089296465.0
2019-07-01,Services,5688706669.0
2019-08-01,Services,4935964367.0
2019-09-01,Services,4909601920.0
2019-10-01,Services,5114944489.0
2019-11-01,Services,5057963659.0
2019-12-01,Services,4959073831.0
2022-01-01,Software & Services,2725205961.67
2022-02-01,Software & Services,6142637347.2
2022-03-01,Software & Services,4980516768.0
2022-04-01,Software & Services,5450898907.2
2022-05-01,Software & Services,5478568444.8
2022-06-01,Software & Services,5312551219.2
2022-07-01,Software & Services,6087298272.0
2022-08-01,Software & Services,5948950584.0
2022-09-01,Software & Services,5948950584.0
2022-10-01,Software & Services,5395559832.0
2022-11-01,Software & Services,4703821392.0
2022-12-01,Software & Services,4703821392.0
2023-01-01,Software & Services,4565473704.0
2023-02-01,Software & Services,4565473704.0
2023-03-01,Software & Services,255432299172.0
2023-04-01,Software & Services,3818396188.8
2023-05-01,Software & Services,3458692200.0
2023-06-01,Software & Services,3348014049.6
2023-07-01,Software & Services,3735387576.0
2023-08-01,Software & Services,3375683587.2
2023-09-01,Software & Services,3403353124.8
2023-10-01,Software & Services,3292674974.4
2023-11-01,Software & Services,3348014049.6
2023-12-01,Software & Services,3181996824.0
2024-01-01,Software & Services,3181996824.0
2024-02-01,Software & Services,3015979598.4
2024-03-01,Software & Services,3043649136.0
2024-04-01,Software & Services,3126657748.8
2024-05-01,Software & Services,3624709425.6
2024-06-01,Software & Services,3624709425.6
2024-07-01,Software & Services,3137802349.0
2024-08-01,Software & Services,3137802349.0
2024-09-01,Software & Services,3137802349.0
2024-10-01,Software & Services,3337480680.3
2024-11-01,Software & Services,3280429728.5
2024-12-01,Software & Services,3480108059.8
2025-01-01,Software & Services,3508633535.7
2025-02-01,Software & Services,3280429728.5
2025-03-01,Software & Services,3194853300.8
2025-04-01,Software & Services,3337480680.3
2025-05-01,Software & Services,3337480680.3
2025-06-01,Software & Services,3308955204.4
2025-07-01,Software & Services,3537159011.6
2025-08-01,Software & Services,3451582583.9
2025-09-01,Software & Services,3423057108.0
2025-10-01,Software & Services,3423057108.0
2025-11-01,Software & Services,4991958282.5
2025-12-01,Software & Services,4991958282.5
2005-01-01,Stores & Supplies,3843568145.0
2005-02-01,Stores & Supplies,3311859150.0
2005-03-01,Stores & Supplies,3485103193.25
2005-04-01,Stores & Supplies,3492811787.0
2005-05-01,Stores & Supplies,3398330859.5
2005-06-01,Stores & Supplies,3688660756.5
2005-07-01,Stores & Supplies,4291583655.25
2005-08-01,Stores & Supplies,4849853206.25
2005-09-01,Stores & Supplies,4782117150.0
2005-10-01,Stores & Supplies,2396491685.0
2005-11-01,Stores & Supplies,6281788852.5
2005-12-01,Stores & Supplies,5581533690.0
2006-01-01,Stores & Supplies,3701596815.0
2006-02-01,Stores & Supplies,4522507222.5
2006-03-01,Stores & Supplies,5343033003.75
2006-04-01,Stores & Supplies,5339341597.5
2006-05-01,Stores & Supplies,5340830812.25
2006-06-01,Stores & Supplies,5271718543.75
2006-07-01,Stores & Supplies,5294261735.0
2006-08-01,Stores & Supplies,5296835172.5
2006-09-01,Stores & Supplies,4592232445.0
2006-10-01,Stores & Supplies,4879713021.0
2006-11-01,Stores & Supplies,4852132170.0
2006-12-01,Stores & Supplies,5274015500.0
2007-01-01,Stores & Supplies,5273809488.0
2007-02-01,Stores & Supplies,5441072613.0
2007-03-01,Stores & Supplies,4932453665.5
2007-04-01,Stores & Supplies,5068088353.0
2007-05-01,Stores & Supplies,5039418467.75
2007-06-01,Stores & Supplies,4438280945.0
2007-07-01,Stores & Supplies,3955026480.0
2007-08-01,Stores & Supplies,5068921120.0
2007-09-01,Stores & Supplies,1520108279.0
2007-10-01,Stores & Supplies,5760906346.0
2007-11-01,Stores & Supplies,5752227773.5
2007-12-01,Stores & Supplies,5497308663.5
2008-01-01,Stores & Supplies,5482798332.0
2008-02-01,Stores & Supplies,5377746843.45
2008-03-01,Stores & Supplies,5692331086.0
2008-04-01,Stores & Supplies,2745313628.2
2008-05-01,Stores & Supplies,2839616276.2
2008-06-01,Stores & Supplies,2770653345.7
2008-07-01,Stores & Supplies,3281345868.55
2008-08-01,Stores & Supplies,2595852389.05
2008-09-01,Stores & Supplies,2556309328.15
2008-10-01,Stores & Supplies,2020984662.25
2008-11-01,Stores & Supplies,1984586075.5
2008-12-01,Stores & Supplies,2226117912.85
2009-01-01,Stores & Supplies,2258523790.5
2009-02-01,Stores & Supplies,2231052900.6
2009-03-01,Stores & Supplies,2335432782.0
2009-04-01,Stores & Supplies,2178534121.25
2009-05-01,Stores & Supplies,2206298216.75
2009-06-01,Stores & Supplies,2062564466.75
2009-07-01,Stores & Supplies,2053352525.5
2009-08-01,Stores & Supplies,1996140857.75
2009-09-01,Stores & Supplies,2409839920.0
2009-10-01,Stores & Supplies,2365207513.75
2009-11-01,Stores & Supplies,2619913651.25
2009-12-01,Stores & Supplies,2963626556.25
2010-01-01,Stores & Supplies,2788989854.5
2010-02-01,Stores & Supplies,3762411515.75
2010-03-01,Stores & Supplies,4403929164.5
2010-04-01,Stores & Supplies,5102115338.25
2010-05-01,Stores & Supplies,5576959203.0
2010-06-01,Stores & Supplies,6520704025.0
2010-07-01,Stores & Supplies,6649823925.0
2010-08-01,Stores & Supplies,7760696577.5
2010-09-01,Stores & Supplies,12186566079.5
2010-10-01,Stores & Supplies,10729021381.5
2010-11-01,Stores & Supplies,12159347154.1
2010-12-01,Stores & Supplies,12464694075.0
2011-01-01,Stores & Supplies,15419783307.3
2011-02-01,Stores & Supplies,21698309513.4
2011-03-01,Stores & Supplies,18661579317.2
2011-04-01,Stores & Supplies,22515468734.9
2011-05-01,Stores & Supplies,21391740863.0
2011-06-01,Stores & Supplies,13340031907.5
2011-07-01,Stores & Supplies,11719473160.0
2011-08-01,Stores & Supplies,13198282862.3
2011-09-01,Stores & Supplies,13355787150.0
2011-10-01,Stores & Supplies,11066750692.7
2011-11-01,Stores & Supplies,9942275019.1
2011-12-01,Stores & Supplies,9231872317.5
2012-01-01,Stores & Supplies,7837584128.4
2012-02-01,Stores & Supplies,6325945937.4
2012-03-01,Stores & Supplies,6498368151.0
2012-04-01,Stores & Supplies,6084457899.0
2012-05-01,Stores & Supplies,4707113600.0
2012-06-01,Stores & Supplies,5243921717.5
2012-07-01,Stores & Supplies,5289010646.5
2012-08-01,Stores & Supplies,5578170355.0
2012-09-01,Stores & Supplies,6638820999.4
2012-10-01,Stores & Supplies,6733806642.3
2012-11-01,Stores & Supplies,5395932862.6
2012-12-01,Stores & Supplies,5630452469.6
2013-01-01,Stores & Supplies,5594463004.8
2013-02-01,Stores & Supplies,4904174167.7
2013-03-01,Stores & Supplies,5300508725.7
2013-04-01,Stores & Supplies,5338244886.7
2013-05-01,Stores & Supplies,6541523020.0
2013-06-01,Stores & Supplies,5955379932.0
2013-07-01,Stores & Supplies,5858921201.3
2013-08-01,Stores & Supplies,5322103713.4
2013-09-01,Stores & Supplies,5282781474.5
2013-10-01,Stores & Supplies,5102643603.2
2013-11-01,Stores & Supplies,4691502275.0
2013-12-01,Stores & Supplies,4682718100.0
2014-01-01,Stores & Supplies,4813747647.4
2014-02-01,Stores & Supplies,4540655375.0
2014-03-01,Stores & Supplies,4567828570.0
2014-04-01,Stores & Supplies,4724982517.1
2014-05-01,Stores & Supplies,4712063544.5
2014-06-01,Stores & Supplies,4796953603.1
2014-07-01,Stores & Supplies,5174802579.4
2014-08-01,Stores & Supplies,5473464648.2
2014-09-01,Stores & Supplies,5567867820.0
2014-10-01,Stores & Supplies,5684798905.0
2014-11-01,Stores & Supplies,5702877626.4
2014-12-01,Stores & Supplies,5787388292.5
2015-01-01,Stores & Supplies,6152568142.6
2015-02-01,Stores & Supplies,6602984175.3
2015-03-01,Stores & Supplies,5852002284.6
2015-04-01,Stores & Supplies,5966656304.2
2015-05-01,Stores & Supplies,6065423101.1
2015-06-01,Stores & Supplies,6170819167.9
2015-07-01,Stores & Supplies,6246718246.0
2015-08-01,Stores & Supplies,6438019050.0
2015-09-01,Stores & Supplies,6391554295.8
2015-10-01,Stores & Supplies,6146881280.2
2015-11-01,Stores & Supplies,6359375946.7
2015-12-01,Stores & Supplies,6337502802.7
2016-01-01,Stores & Supplies,6401644941.6
2016-02-01,Stores & Supplies,6094451237.8
2016-03-01,Stores & Supplies,6616008835.1
2016-04-01,Stores & Supplies,6672548635.6
2016-05-01,Stores & Supplies,6805943267.2
2016-06-01,Stores & Supplies,6628929446.3
2016-07-01,Stores & Supplies,6705958266.6
2016-08-01,Stores & Supplies,6749027960.4
2016-09-01,Stores & Supplies,7173780429.5
2016-10-01,Stores & Supplies,6889178949.8
2016-11-01,Stores & Supplies,6718951953.5
2016-12-01,Stores & Supplies,6748694100.0
2017-01-01,Stores & Supplies,6669451921.6
2017-02-01,Stores & Supplies,6518943175.3
2017-03-01,Stores & Supplies,6935837603.8
2017-04-01,Stores & Supplies,6909624875.2
2017-05-01,Stores & Supplies,7248003521.2
